image,dice,iou,contains_tumor,tumor_pixels,prediction_has_tumor
patient89_slice086.png,0.0,0.0,0,0,0
patient89_slice087.png,0.0,0.0,0,0,0
patient89_slice088.png,0.0,0.0,0,0,0
patient89_slice089.png,0.0,0.0,0,0,0
patient89_slice090.png,0.0,0.0,0,0,0
patient89_slice091.png,0.0,0.0,0,0,0
patient89_slice092.png,0.0,0.0,0,0,0
patient89_slice093.png,0.0,0.0,0,0,0
patient89_slice094.png,0.0,0.0,0,0,0
patient89_slice095.png,0.0,0.0,0,0,0
patient89_slice096.png,0.0,0.0,0,0,0
patient89_slice097.png,0.0,0.0,0,0,0
patient89_slice098.png,0.0,0.0,0,0,0
patient89_slice099.png,0.0,0.0,0,0,0
patient89_slice100.png,0.0,0.0,0,0,0
patient89_slice101.png,0.0,0.0,0,0,0
patient89_slice102.png,0.0,0.0,0,0,0
patient89_slice103.png,0.0,0.0,0,0,0
patient89_slice104.png,0.0,0.0,0,0,0
patient89_slice105.png,0.0,0.0,0,0,0
patient89_slice106.png,0.0,0.0,0,0,0
patient89_slice107.png,0.0,0.0,0,0,0
patient89_slice108.png,0.0,0.0,0,0,0
patient89_slice109.png,0.0,0.0,0,0,0
patient89_slice110.png,0.0,0.0,0,0,0
patient89_slice111.png,0.0,0.0,0,0,0
patient89_slice112.png,0.0,0.0,0,0,0
patient89_slice113.png,0.0,0.0,0,0,0
patient89_slice114.png,0.0,0.0,0,0,0
patient89_slice115.png,0.0,0.0,0,0,0
patient89_slice116.png,0.0,0.0,0,0,0
patient89_slice117.png,0.0,0.0,0,0,0
patient89_slice118.png,0.0,0.0,0,0,0
patient89_slice119.png,0.0,0.0,0,0,0
patient90_slice000.png,0.0,0.0,0,0,0
patient90_slice001.png,0.0,0.0,0,0,0
patient90_slice002.png,0.0,0.0,0,0,0
patient90_slice003.png,0.0,0.0,0,0,0
patient90_slice004.png,0.0,0.0,0,0,0
patient90_slice005.png,0.0,0.0,0,0,0
patient90_slice006.png,0.0,0.0,0,0,0
patient90_slice007.png,0.0,0.0,0,0,0
patient90_slice008.png,0.0,0.0,0,0,0
patient90_slice009.png,0.0,0.0,0,0,0
patient90_slice010.png,0.0,0.0,0,0,0
patient90_slice011.png,0.0,0.0,0,0,0
patient90_slice012.png,0.0,0.0,0,0,0
patient90_slice013.png,0.0,0.0,0,0,0
patient90_slice014.png,0.0,0.0,0,0,0
patient90_slice015.png,0.0,0.0,0,0,0
patient90_slice016.png,0.0,0.0,0,0,0
patient90_slice017.png,0.0,0.0,0,0,0
patient90_slice018.png,0.0,0.0,0,0,0
patient90_slice019.png,0.0,0.0,0,0,1
patient90_slice020.png,0.0,0.0,0,0,0
patient90_slice021.png,0.0,0.0,0,0,0
patient90_slice022.png,0.0,0.0,0,0,0
patient90_slice023.png,0.0,0.0,0,0,0
patient90_slice024.png,0.0,0.0,0,0,0
patient90_slice025.png,0.0,0.0,0,0,0
patient90_slice026.png,0.0,0.0,0,0,0
patient90_slice027.png,0.0,0.0,0,0,0
patient90_slice028.png,0.0,0.0,0,0,0
patient90_slice029.png,0.0,0.0,0,0,0
patient90_slice030.png,0.0,0.0,0,0,0
patient90_slice031.png,0.0,0.0,0,0,0
patient90_slice032.png,0.0,0.0,0,0,0
patient90_slice033.png,0.0,0.0,0,0,0
patient90_slice034.png,0.0,0.0,0,0,0
patient90_slice035.png,0.0,0.0,0,0,0
patient90_slice036.png,0.0,0.0,0,0,0
patient90_slice037.png,0.0,0.0,0,0,1
patient90_slice038.png,0.0,0.0,0,0,1
patient90_slice039.png,0.0,0.0,0,0,0
patient90_slice040.png,0.0,0.0,0,0,1
patient90_slice041.png,0.0,0.0,0,0,1
patient90_slice042.png,0.0,0.0,0,0,1
patient90_slice043.png,0.0,0.0,0,0,1
patient90_slice044.png,0.0,0.0,0,0,1
patient90_slice045.png,0.0,0.0,0,0,1
patient90_slice046.png,0.0,0.0,0,0,1
patient90_slice047.png,0.0,0.0,0,0,1
patient90_slice048.png,0.0,0.0,0,0,1
patient90_slice049.png,0.0,0.0,0,0,1
patient90_slice050.png,0.0,0.0,0,0,1
patient90_slice051.png,0.0,0.0,0,0,1
patient90_slice052.png,0.0,0.0,0,0,0
patient90_slice053.png,0.0,0.0,0,0,1
patient90_slice054.png,0.0,0.0,0,0,1
patient90_slice055.png,0.0,0.0,0,0,1
patient90_slice056.png,0.0,0.0,0,0,0
patient90_slice057.png,0.0,0.0,0,0,1
patient90_slice058.png,0.0,0.0,0,0,1
patient90_slice059.png,0.0,0.0,0,0,1
patient90_slice060.png,0.0,0.0,0,0,1
patient90_slice061.png,0.105263,0.055556,1,9,1
patient90_slice062.png,0.545455,0.375,1,79,1
patient90_slice063.png,0.870201,0.770227,1,246,1
patient90_slice064.png,0.944904,0.895561,1,364,1
patient90_slice065.png,0.941315,0.889135,1,425,1
patient90_slice066.png,0.946565,0.898551,1,440,1
patient90_slice067.png,0.950617,0.905882,1,467,1
patient90_slice068.png,0.959922,0.922932,1,494,1
patient90_slice069.png,0.947573,0.900369,1,489,1
patient90_slice070.png,0.936416,0.880435,1,494,1
patient90_slice071.png,0.930233,0.869565,1,484,1
patient90_slice072.png,0.936709,0.880952,1,483,1
patient90_slice073.png,0.92229,0.855787,1,456,1
patient90_slice074.png,0.772217,0.628952,1,379,1
patient90_slice075.png,0.740548,0.587992,1,286,1
patient90_slice076.png,0.799397,0.665829,1,268,1
patient90_slice077.png,0.806283,0.675439,1,232,1
patient90_slice078.png,0.677249,0.512,1,192,1
patient90_slice079.png,0.654832,0.486804,1,169,1
patient90_slice080.png,0.614907,0.443946,1,99,1
patient90_slice081.png,0.0,0.0,0,0,1
patient90_slice082.png,0.0,0.0,0,0,0
patient90_slice083.png,0.0,0.0,0,0,0
patient90_slice084.png,0.0,0.0,0,0,0
patient90_slice085.png,0.0,0.0,0,0,0
patient90_slice086.png,0.0,0.0,0,0,0
patient90_slice087.png,0.0,0.0,0,0,0
patient90_slice088.png,0.0,0.0,0,0,0
patient90_slice089.png,0.0,0.0,0,0,0
patient90_slice090.png,0.0,0.0,0,0,0
patient90_slice091.png,0.0,0.0,0,0,0
patient90_slice092.png,0.0,0.0,0,0,0
patient90_slice093.png,0.0,0.0,0,0,0
patient90_slice094.png,0.0,0.0,0,0,0
patient90_slice095.png,0.0,0.0,0,0,0
patient90_slice096.png,0.0,0.0,0,0,0
patient90_slice097.png,0.0,0.0,0,0,0
patient90_slice098.png,0.0,0.0,0,0,0
patient90_slice099.png,0.0,0.0,0,0,0
patient90_slice100.png,0.0,0.0,0,0,0
patient90_slice101.png,0.0,0.0,0,0,0
patient90_slice102.png,0.0,0.0,0,0,0
patient90_slice103.png,0.0,0.0,0,0,0
patient90_slice104.png,0.0,0.0,0,0,0
patient90_slice105.png,0.0,0.0,0,0,0
patient90_slice106.png,0.0,0.0,0,0,0
patient90_slice107.png,0.0,0.0,0,0,0
patient90_slice108.png,0.0,0.0,0,0,0
patient90_slice109.png,0.0,0.0,0,0,0
patient90_slice110.png,0.0,0.0,0,0,0
patient90_slice111.png,0.0,0.0,0,0,0
patient90_slice112.png,0.0,0.0,0,0,0
patient90_slice113.png,0.0,0.0,0,0,0
patient90_slice114.png,0.0,0.0,0,0,0
patient90_slice115.png,0.0,0.0,0,0,0
patient90_slice116.png,0.0,0.0,0,0,0
patient90_slice117.png,0.0,0.0,0,0,0
patient90_slice118.png,0.0,0.0,0,0,0
patient90_slice119.png,0.0,0.0,0,0,0
patient91_slice000.png,0.0,0.0,0,0,0
patient91_slice001.png,0.0,0.0,0,0,0
patient91_slice002.png,0.0,0.0,0,0,0
patient91_slice003.png,0.0,0.0,0,0,0
patient91_slice004.png,0.0,0.0,0,0,0
patient91_slice005.png,0.0,0.0,0,0,0
patient91_slice006.png,0.0,0.0,0,0,0
patient91_slice007.png,0.0,0.0,0,0,0
patient91_slice008.png,0.0,0.0,0,0,0
patient91_slice009.png,0.0,0.0,0,0,0
patient91_slice010.png,0.0,0.0,0,0,0
patient91_slice011.png,0.0,0.0,0,0,0
patient91_slice012.png,0.0,0.0,0,0,0
patient91_slice013.png,0.0,0.0,0,0,0
patient91_slice014.png,0.0,0.0,0,0,0
patient91_slice015.png,0.0,0.0,0,0,0
patient91_slice016.png,0.0,0.0,0,0,0
patient91_slice017.png,0.0,0.0,0,0,0
patient91_slice018.png,0.0,0.0,0,0,0
patient91_slice019.png,0.0,0.0,0,0,0
patient91_slice020.png,0.0,0.0,0,0,0
patient91_slice021.png,0.0,0.0,0,0,0
patient91_slice022.png,0.0,0.0,0,0,0
patient91_slice023.png,0.0,0.0,0,0,0
patient91_slice024.png,0.0,0.0,0,0,0
patient91_slice025.png,0.0,0.0,0,0,0
patient91_slice026.png,0.0,0.0,0,0,0
patient91_slice027.png,0.0,0.0,0,0,0
patient91_slice028.png,0.0,0.0,0,0,0
patient91_slice029.png,0.0,0.0,0,0,0
patient91_slice030.png,0.0,0.0,0,0,0
patient91_slice031.png,0.0,0.0,0,0,0
patient91_slice032.png,0.0,0.0,0,0,0
patient91_slice033.png,0.0,0.0,0,0,0
patient91_slice034.png,0.0,0.0,0,0,0
patient91_slice035.png,0.0,0.0,0,0,0
patient91_slice036.png,0.0,0.0,0,0,0
patient91_slice037.png,0.0,0.0,0,0,0
patient91_slice038.png,0.0,0.0,0,0,1
patient91_slice039.png,0.0,0.0,0,0,0
patient91_slice040.png,0.0,0.0,0,0,0
patient91_slice041.png,0.0,0.0,0,0,1
patient91_slice042.png,0.0,0.0,0,0,1
patient91_slice043.png,0.0,0.0,0,0,1
patient91_slice044.png,0.0,0.0,0,0,1
patient91_slice045.png,0.0,0.0,0,0,1
patient91_slice046.png,0.0,0.0,0,0,1
patient91_slice047.png,0.119149,0.063348,1,42,1
patient91_slice048.png,0.289552,0.169284,1,98,1
patient91_slice049.png,0.304251,0.17942,1,142,1
patient91_slice050.png,0.315186,0.187075,1,183,1
patient91_slice051.png,0.549512,0.378846,1,207,1
patient91_slice052.png,0.538787,0.368726,1,197,1
patient91_slice053.png,0.428369,0.272563,1,206,1
patient91_slice054.png,0.47392,0.310547,1,183,1
patient91_slice055.png,0.604207,0.432877,1,173,1
patient91_slice056.png,0.531418,0.361858,1,180,1
patient91_slice057.png,0.532039,0.362434,1,177,1
patient91_slice058.png,0.3861,0.239234,1,106,1
patient91_slice059.png,0.54386,0.373494,1,32,1
patient91_slice060.png,0.099502,0.052356,1,21,1
patient91_slice061.png,0.066176,0.034221,1,18,1
patient91_slice062.png,0.059642,0.030738,1,15,1
patient91_slice063.png,0.0,0.0,1,5,1
patient91_slice064.png,0.0,0.0,0,0,0
patient91_slice065.png,0.0,0.0,0,0,1
patient91_slice066.png,0.0,0.0,0,0,1
patient91_slice067.png,0.0,0.0,0,0,1
patient91_slice068.png,0.0,0.0,0,0,1
patient91_slice069.png,0.0,0.0,0,0,1
patient91_slice070.png,0.0,0.0,0,0,1
patient91_slice071.png,0.0,0.0,0,0,1
patient91_slice072.png,0.0,0.0,0,0,1
patient91_slice073.png,0.0,0.0,0,0,0
patient91_slice074.png,0.0,0.0,0,0,0
patient91_slice075.png,0.0,0.0,0,0,0
patient91_slice076.png,0.0,0.0,0,0,0
patient91_slice077.png,0.0,0.0,0,0,0
patient91_slice078.png,0.0,0.0,0,0,0
patient91_slice079.png,0.0,0.0,0,0,0
patient91_slice080.png,0.0,0.0,0,0,0
patient91_slice081.png,0.0,0.0,0,0,0
patient91_slice082.png,0.0,0.0,0,0,0
patient91_slice083.png,0.0,0.0,0,0,0
patient91_slice084.png,0.0,0.0,0,0,0
patient91_slice085.png,0.0,0.0,0,0,0
patient91_slice086.png,0.0,0.0,0,0,0
patient91_slice087.png,0.0,0.0,0,0,0
patient91_slice088.png,0.0,0.0,0,0,0
patient91_slice089.png,0.0,0.0,0,0,0
patient91_slice090.png,0.0,0.0,0,0,0
patient91_slice091.png,0.0,0.0,0,0,0
patient91_slice092.png,0.0,0.0,0,0,0
patient91_slice093.png,0.0,0.0,0,0,0
patient91_slice094.png,0.0,0.0,0,0,0
patient91_slice095.png,0.0,0.0,0,0,0
patient91_slice096.png,0.0,0.0,0,0,0
patient91_slice097.png,0.0,0.0,0,0,0
patient91_slice098.png,0.0,0.0,0,0,0
patient91_slice099.png,0.0,0.0,0,0,0
patient91_slice100.png,0.0,0.0,0,0,0
patient91_slice101.png,0.0,0.0,0,0,0
patient91_slice102.png,0.0,0.0,0,0,0
patient91_slice103.png,0.0,0.0,0,0,0
patient91_slice104.png,0.0,0.0,0,0,0
patient91_slice105.png,0.0,0.0,0,0,0
patient91_slice106.png,0.0,0.0,0,0,0
patient91_slice107.png,0.0,0.0,0,0,0
patient91_slice108.png,0.0,0.0,0,0,0
patient91_slice109.png,0.0,0.0,0,0,0
patient91_slice110.png,0.0,0.0,0,0,0
patient91_slice111.png,0.0,0.0,0,0,0
patient91_slice112.png,0.0,0.0,0,0,0
patient91_slice113.png,0.0,0.0,0,0,0
patient91_slice114.png,0.0,0.0,0,0,0
patient91_slice115.png,0.0,0.0,0,0,0
patient91_slice116.png,0.0,0.0,0,0,0
patient91_slice117.png,0.0,0.0,0,0,0
patient91_slice118.png,0.0,0.0,0,0,0
patient91_slice119.png,0.0,0.0,0,0,0
patient92_slice000.png,0.0,0.0,0,0,0
patient92_slice001.png,0.0,0.0,0,0,0
patient92_slice002.png,0.0,0.0,0,0,0
patient92_slice003.png,0.0,0.0,0,0,0
patient92_slice004.png,0.0,0.0,0,0,0
patient92_slice005.png,0.0,0.0,0,0,0
patient92_slice006.png,0.0,0.0,0,0,0
patient92_slice007.png,0.0,0.0,0,0,0
patient92_slice008.png,0.0,0.0,0,0,0
patient92_slice009.png,0.0,0.0,0,0,0
patient92_slice010.png,0.0,0.0,0,0,0
patient92_slice011.png,0.0,0.0,0,0,0
patient92_slice012.png,0.0,0.0,0,0,0
patient92_slice013.png,0.0,0.0,0,0,0
patient92_slice014.png,0.0,0.0,0,0,0
patient92_slice015.png,0.0,0.0,0,0,0
patient92_slice016.png,0.0,0.0,0,0,0
patient92_slice017.png,0.0,0.0,0,0,0
patient92_slice018.png,0.0,0.0,0,0,0
patient92_slice019.png,0.0,0.0,0,0,0
patient92_slice020.png,0.0,0.0,0,0,0
patient92_slice021.png,0.0,0.0,0,0,0
patient92_slice022.png,0.0,0.0,0,0,0
patient92_slice023.png,0.0,0.0,0,0,0
patient92_slice024.png,0.0,0.0,0,0,0
patient92_slice025.png,0.0,0.0,0,0,0
patient92_slice026.png,0.0,0.0,0,0,0
patient92_slice027.png,0.0,0.0,0,0,0
patient92_slice028.png,0.0,0.0,0,0,1
patient92_slice029.png,0.0,0.0,0,0,1
patient92_slice030.png,0.0,0.0,0,0,1
patient92_slice031.png,0.0,0.0,0,0,1
patient92_slice032.png,0.0,0.0,0,0,1
patient92_slice033.png,0.0,0.0,0,0,1
patient92_slice034.png,0.0,0.0,0,0,1
patient92_slice035.png,0.0,0.0,0,0,1
patient92_slice036.png,0.0,0.0,0,0,1
patient92_slice037.png,0.0,0.0,0,0,1
patient92_slice038.png,0.0,0.0,0,0,1
patient92_slice039.png,0.0,0.0,1,1,1
patient92_slice040.png,0.0,0.0,0,0,1
patient92_slice041.png,0.0,0.0,0,0,1
patient92_slice042.png,0.0,0.0,0,0,1
patient92_slice043.png,0.0,0.0,0,0,1
patient92_slice044.png,0.0,0.0,0,0,1
patient92_slice045.png,0.0,0.0,0,0,0
patient92_slice046.png,0.0,0.0,0,0,0
patient92_slice047.png,0.0,0.0,0,0,1
patient92_slice048.png,0.0,0.0,0,0,1
patient92_slice049.png,0.0,0.0,0,0,1
patient92_slice050.png,0.0,0.0,0,0,1
patient92_slice051.png,0.0,0.0,0,0,1
patient92_slice052.png,0.0,0.0,0,0,1
patient92_slice053.png,0.0,0.0,0,0,1
patient92_slice054.png,0.0,0.0,0,0,1
patient92_slice055.png,0.0,0.0,0,0,1
patient92_slice056.png,0.0,0.0,0,0,1
patient92_slice057.png,0.0,0.0,0,0,1
patient92_slice058.png,0.0,0.0,0,0,1
patient92_slice059.png,0.0,0.0,0,0,1
patient92_slice060.png,0.0,0.0,0,0,1
patient92_slice061.png,0.0,0.0,0,0,1
patient92_slice062.png,0.0,0.0,0,0,1
patient92_slice063.png,0.0,0.0,0,0,1
patient92_slice064.png,0.0,0.0,0,0,1
patient92_slice065.png,0.0,0.0,0,0,1
patient92_slice066.png,0.0,0.0,0,0,1
patient92_slice067.png,0.25641,0.147059,1,64,1
patient92_slice068.png,0.405316,0.254167,1,134,1
patient92_slice069.png,0.561922,0.390746,1,153,1
patient92_slice070.png,0.536732,0.366803,1,181,1
patient92_slice071.png,0.493011,0.32715,1,197,1
patient92_slice072.png,0.578171,0.406639,1,200,1
patient92_slice073.png,0.58284,0.411273,1,201,1
patient92_slice074.png,0.673993,0.508287,1,185,1
patient92_slice075.png,0.810591,0.681507,1,206,1
patient92_slice076.png,0.875598,0.778723,1,200,1
patient92_slice077.png,0.760626,0.613718,1,172,1
patient92_slice078.png,0.680307,0.515504,1,133,1
patient92_slice079.png,0.350282,0.212329,1,94,1
patient92_slice080.png,0.047945,0.024561,1,8,1
patient92_slice081.png,0.0,0.0,0,0,1
patient92_slice082.png,0.0,0.0,0,0,1
patient92_slice083.png,0.0,0.0,0,0,1
patient92_slice084.png,0.0,0.0,0,0,1
patient92_slice085.png,0.0,0.0,0,0,1
patient92_slice086.png,0.0,0.0,0,0,1
patient92_slice087.png,0.0,0.0,0,0,1
patient92_slice088.png,0.0,0.0,0,0,0
patient92_slice089.png,0.0,0.0,0,0,0
patient92_slice090.png,0.0,0.0,0,0,0
patient92_slice091.png,0.0,0.0,0,0,0
patient92_slice092.png,0.0,0.0,0,0,1
patient92_slice093.png,0.0,0.0,0,0,1
patient92_slice094.png,0.0,0.0,0,0,0
patient92_slice095.png,0.0,0.0,0,0,0
patient92_slice096.png,0.0,0.0,0,0,0
patient92_slice097.png,0.0,0.0,0,0,0
patient92_slice098.png,0.0,0.0,0,0,0
patient92_slice099.png,0.0,0.0,0,0,0
patient92_slice100.png,0.0,0.0,0,0,0
patient92_slice101.png,0.0,0.0,0,0,0
patient92_slice102.png,0.0,0.0,0,0,0
patient92_slice103.png,0.0,0.0,0,0,0
patient92_slice104.png,0.0,0.0,0,0,0
patient92_slice105.png,0.0,0.0,0,0,0
patient92_slice106.png,0.0,0.0,0,0,0
patient92_slice107.png,0.0,0.0,0,0,0
patient92_slice108.png,0.0,0.0,0,0,0
patient92_slice109.png,0.0,0.0,0,0,0
patient92_slice110.png,0.0,0.0,0,0,0
patient92_slice111.png,0.0,0.0,0,0,0
patient92_slice112.png,0.0,0.0,0,0,0
patient92_slice113.png,0.0,0.0,0,0,0
patient92_slice114.png,0.0,0.0,0,0,0
patient92_slice115.png,0.0,0.0,0,0,0
patient92_slice116.png,0.0,0.0,0,0,0
patient92_slice117.png,0.0,0.0,0,0,0
patient92_slice118.png,0.0,0.0,0,0,0
patient92_slice119.png,0.0,0.0,0,0,0
patient93_slice000.png,0.0,0.0,0,0,0
patient93_slice001.png,0.0,0.0,0,0,0
patient93_slice002.png,0.0,0.0,0,0,0
patient93_slice003.png,0.0,0.0,0,0,0
patient93_slice004.png,0.0,0.0,0,0,0
patient93_slice005.png,0.0,0.0,0,0,0
patient93_slice006.png,0.0,0.0,0,0,0
patient93_slice007.png,0.0,0.0,0,0,0
patient93_slice008.png,0.0,0.0,0,0,0
patient93_slice009.png,0.0,0.0,0,0,0
patient93_slice010.png,0.0,0.0,0,0,0
patient93_slice011.png,0.0,0.0,0,0,0
patient93_slice012.png,0.0,0.0,0,0,0
patient93_slice013.png,0.0,0.0,0,0,0
patient93_slice014.png,0.0,0.0,0,0,0
patient93_slice015.png,0.0,0.0,0,0,0
patient93_slice016.png,0.0,0.0,0,0,0
patient93_slice017.png,0.0,0.0,0,0,0
patient93_slice018.png,0.0,0.0,0,0,0
patient93_slice019.png,0.0,0.0,0,0,0
patient93_slice020.png,0.0,0.0,0,0,0
patient93_slice021.png,0.0,0.0,0,0,0
patient93_slice022.png,0.0,0.0,0,0,0
patient93_slice023.png,0.0,0.0,0,0,0
patient93_slice024.png,0.0,0.0,0,0,0
patient93_slice025.png,0.0,0.0,0,0,0
patient93_slice026.png,0.0,0.0,0,0,0
patient93_slice027.png,0.0,0.0,0,0,0
patient93_slice028.png,0.0,0.0,0,0,0
patient93_slice029.png,0.0,0.0,0,0,0
patient93_slice030.png,0.0,0.0,0,0,0
patient93_slice031.png,0.0,0.0,0,0,1
patient93_slice032.png,0.0,0.0,0,0,1
patient93_slice033.png,0.0,0.0,0,0,1
patient93_slice034.png,0.0,0.0,0,0,1
patient93_slice035.png,0.0,0.0,0,0,1
patient93_slice036.png,0.0,0.0,0,0,1
patient93_slice037.png,0.0,0.0,0,0,1
patient93_slice038.png,0.0,0.0,0,0,1
patient93_slice039.png,0.0,0.0,0,0,1
patient93_slice040.png,0.0,0.0,0,0,1
patient93_slice041.png,0.0,0.0,0,0,1
patient93_slice042.png,0.0,0.0,0,0,1
patient93_slice043.png,0.0,0.0,0,0,1
patient93_slice044.png,0.0,0.0,0,0,1
patient93_slice045.png,0.0,0.0,0,0,1
patient93_slice046.png,0.0,0.0,0,0,1
patient93_slice047.png,0.0,0.0,0,0,1
patient93_slice048.png,0.0,0.0,0,0,1
patient93_slice049.png,0.0,0.0,0,0,1
patient93_slice050.png,0.0,0.0,0,0,1
patient93_slice051.png,0.0,0.0,0,0,1
patient93_slice052.png,0.0,0.0,0,0,1
patient93_slice053.png,0.0,0.0,0,0,1
patient93_slice054.png,0.0,0.0,0,0,1
patient93_slice055.png,0.0,0.0,0,0,1
patient93_slice056.png,0.0,0.0,0,0,1
patient93_slice057.png,0.010204,0.005128,1,1,1
patient93_slice058.png,0.09375,0.04918,1,20,1
patient93_slice059.png,0.300792,0.177019,1,57,1
patient93_slice060.png,0.599222,0.427778,1,155,1
patient93_slice061.png,0.536953,0.36701,1,180,1
patient93_slice062.png,0.719682,0.562112,1,189,1
patient93_slice063.png,0.683453,0.519126,1,208,1
patient93_slice064.png,0.827957,0.706422,1,236,1
patient93_slice065.png,0.833645,0.714744,1,232,1
patient93_slice066.png,0.751445,0.601852,1,201,1
patient93_slice067.png,0.809612,0.680124,1,222,1
patient93_slice068.png,0.797448,0.66313,1,284,1
patient93_slice069.png,0.77135,0.627803,1,320,1
patient93_slice070.png,0.818584,0.692884,1,433,1
patient93_slice071.png,0.839458,0.723333,1,490,1
patient93_slice072.png,0.861804,0.757167,1,521,1
patient93_slice073.png,0.873001,0.774624,1,533,1
patient93_slice074.png,0.908922,0.833049,1,517,1
patient93_slice075.png,0.809773,0.680352,1,494,1
patient93_slice076.png,0.887466,0.797697,1,507,1
patient93_slice077.png,0.895575,0.810897,1,523,1
patient93_slice078.png,0.904297,0.825312,1,474,1
patient93_slice079.png,0.933187,0.874743,1,454,1
patient93_slice080.png,0.927361,0.86456,1,386,1
patient93_slice081.png,0.813187,0.685185,1,296,1
patient93_slice082.png,0.812081,0.683616,1,242,1
patient93_slice083.png,0.716895,0.558719,1,164,1
patient93_slice084.png,0.78209,0.642157,1,135,1
patient93_slice085.png,0.772881,0.629834,1,122,1
patient93_slice086.png,0.813008,0.684932,1,112,1
patient93_slice087.png,0.809524,0.68,1,56,1
patient93_slice088.png,0.0,0.0,0,0,1
patient93_slice089.png,0.0,0.0,0,0,0
patient93_slice090.png,0.0,0.0,0,0,0
patient93_slice091.png,0.0,0.0,0,0,0
patient93_slice092.png,0.0,0.0,0,0,0
patient93_slice093.png,0.0,0.0,0,0,0
patient93_slice094.png,0.0,0.0,0,0,0
patient93_slice095.png,0.0,0.0,0,0,0
patient93_slice096.png,0.0,0.0,0,0,0
patient93_slice097.png,0.0,0.0,0,0,0
patient93_slice098.png,0.0,0.0,0,0,0
patient93_slice099.png,0.0,0.0,0,0,0
patient93_slice100.png,0.0,0.0,0,0,0
patient93_slice101.png,0.0,0.0,0,0,0
patient93_slice102.png,0.0,0.0,0,0,0
patient93_slice103.png,0.0,0.0,0,0,0
patient93_slice104.png,0.0,0.0,0,0,0
patient93_slice105.png,0.0,0.0,0,0,0
patient93_slice106.png,0.0,0.0,0,0,0
patient93_slice107.png,0.0,0.0,0,0,0
patient93_slice108.png,0.0,0.0,0,0,0
patient93_slice109.png,0.0,0.0,0,0,0
patient93_slice110.png,0.0,0.0,0,0,0
patient93_slice111.png,0.0,0.0,0,0,0
patient93_slice112.png,0.0,0.0,0,0,0
patient93_slice113.png,0.0,0.0,0,0,0
patient93_slice114.png,0.0,0.0,0,0,0
patient93_slice115.png,0.0,0.0,0,0,0
patient93_slice116.png,0.0,0.0,0,0,0
patient93_slice117.png,0.0,0.0,0,0,0
patient93_slice118.png,0.0,0.0,0,0,0
patient93_slice119.png,0.0,0.0,0,0,0
patient94_slice000.png,0.0,0.0,0,0,0
patient94_slice001.png,0.0,0.0,0,0,0
patient94_slice002.png,0.0,0.0,0,0,0
patient94_slice003.png,0.0,0.0,0,0,0
patient94_slice004.png,0.0,0.0,0,0,0
patient94_slice005.png,0.0,0.0,0,0,0
patient94_slice006.png,0.0,0.0,0,0,0
patient94_slice007.png,0.0,0.0,0,0,0
patient94_slice008.png,0.0,0.0,0,0,0
patient94_slice009.png,0.0,0.0,0,0,0
patient94_slice010.png,0.0,0.0,0,0,0
patient94_slice011.png,0.0,0.0,0,0,0
patient94_slice012.png,0.0,0.0,0,0,0
patient94_slice013.png,0.0,0.0,0,0,0
patient94_slice014.png,0.0,0.0,0,0,0
patient94_slice015.png,0.0,0.0,0,0,0
patient94_slice016.png,0.0,0.0,0,0,0
patient94_slice017.png,0.0,0.0,0,0,0
patient94_slice018.png,0.0,0.0,0,0,0
patient94_slice019.png,0.0,0.0,0,0,0
patient94_slice020.png,0.0,0.0,0,0,0
patient94_slice021.png,0.0,0.0,0,0,0
patient94_slice022.png,0.0,0.0,0,0,0
patient94_slice023.png,0.0,0.0,0,0,0
patient94_slice024.png,0.0,0.0,0,0,0
patient94_slice025.png,0.0,0.0,0,0,0
patient94_slice026.png,0.0,0.0,0,0,0
patient94_slice027.png,0.0,0.0,0,0,0
patient94_slice028.png,0.0,0.0,0,0,0
patient94_slice029.png,0.0,0.0,0,0,0
patient94_slice030.png,0.0,0.0,0,0,0
patient94_slice031.png,0.0,0.0,0,0,0
patient94_slice032.png,0.0,0.0,0,0,1
patient94_slice033.png,0.713514,0.554622,1,71,1
patient94_slice034.png,0.692958,0.530172,1,131,1
patient94_slice035.png,0.687927,0.524306,1,160,1
patient94_slice036.png,0.815534,0.688525,1,214,1
patient94_slice037.png,0.685121,0.521053,1,207,1
patient94_slice038.png,0.726891,0.570957,1,174,1
patient94_slice039.png,0.731405,0.576547,1,177,1
patient94_slice040.png,0.765714,0.62037,1,217,1
patient94_slice041.png,0.765487,0.620072,1,206,1
patient94_slice042.png,0.823799,0.700389,1,195,1
patient94_slice043.png,0.783505,0.644068,1,236,1
patient94_slice044.png,0.670139,0.503916,1,202,1
patient94_slice045.png,0.44868,0.289225,1,153,1
patient94_slice046.png,0.435171,0.278095,1,152,1
patient94_slice047.png,0.393393,0.24486,1,131,1
patient94_slice048.png,0.425249,0.270042,1,128,1
patient94_slice049.png,0.449136,0.289604,1,117,1
patient94_slice050.png,0.4384,0.280738,1,155,1
patient94_slice051.png,0.444785,0.285996,1,156,1
patient94_slice052.png,0.533835,0.364103,1,153,1
patient94_slice053.png,0.612745,0.441696,1,125,1
patient94_slice054.png,0.269919,0.156015,1,83,1
patient94_slice055.png,0.276151,0.160194,1,45,1
patient94_slice056.png,0.084746,0.044248,1,37,1
patient94_slice057.png,0.0,0.0,1,31,1
patient94_slice058.png,0.0,0.0,0,0,1
